"Id","ActivityDate","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","SleepDay","TotalSleepRecords","TotalMinutesAsleep","TotalTimeInBed"
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/12/2016 12:00:00 AM",1,327,346
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/13/2016 12:00:00 AM",2,384,407
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/15/2016 12:00:00 AM",1,412,442
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/16/2016 12:00:00 AM",2,340,367
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/17/2016 12:00:00 AM",1,700,712
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/19/2016 12:00:00 AM",1,304,320
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/20/2016 12:00:00 AM",1,360,377
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/21/2016 12:00:00 AM",1,325,364
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/23/2016 12:00:00 AM",1,361,384
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/24/2016 12:00:00 AM",1,430,449
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/25/2016 12:00:00 AM",1,277,323
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/26/2016 12:00:00 AM",1,245,274
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/28/2016 12:00:00 AM",1,366,393
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/29/2016 12:00:00 AM",1,341,354
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"4/30/2016 12:00:00 AM",1,404,425
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/1/2016 12:00:00 AM",1,369,396
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/2/2016 12:00:00 AM",1,277,309
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/3/2016 12:00:00 AM",1,273,296
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/5/2016 12:00:00 AM",1,247,264
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/6/2016 12:00:00 AM",1,334,367
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/7/2016 12:00:00 AM",1,331,349
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/8/2016 12:00:00 AM",1,594,611
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/9/2016 12:00:00 AM",1,338,342
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/10/2016 12:00:00 AM",1,383,403
1503960366,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"5/11/2016 12:00:00 AM",1,285,306
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/12/2016 12:00:00 AM",1,327,346
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/13/2016 12:00:00 AM",2,384,407
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/15/2016 12:00:00 AM",1,412,442
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/16/2016 12:00:00 AM",2,340,367
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/17/2016 12:00:00 AM",1,700,712
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/19/2016 12:00:00 AM",1,304,320
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/20/2016 12:00:00 AM",1,360,377
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/21/2016 12:00:00 AM",1,325,364
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/23/2016 12:00:00 AM",1,361,384
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/24/2016 12:00:00 AM",1,430,449
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/25/2016 12:00:00 AM",1,277,323
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/26/2016 12:00:00 AM",1,245,274
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/28/2016 12:00:00 AM",1,366,393
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/29/2016 12:00:00 AM",1,341,354
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"4/30/2016 12:00:00 AM",1,404,425
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/1/2016 12:00:00 AM",1,369,396
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/2/2016 12:00:00 AM",1,277,309
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/3/2016 12:00:00 AM",1,273,296
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/5/2016 12:00:00 AM",1,247,264
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/6/2016 12:00:00 AM",1,334,367
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/7/2016 12:00:00 AM",1,331,349
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/8/2016 12:00:00 AM",1,594,611
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/9/2016 12:00:00 AM",1,338,342
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/10/2016 12:00:00 AM",1,383,403
1503960366,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"5/11/2016 12:00:00 AM",1,285,306
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/12/2016 12:00:00 AM",1,327,346
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/13/2016 12:00:00 AM",2,384,407
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/15/2016 12:00:00 AM",1,412,442
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/16/2016 12:00:00 AM",2,340,367
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/17/2016 12:00:00 AM",1,700,712
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/19/2016 12:00:00 AM",1,304,320
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/20/2016 12:00:00 AM",1,360,377
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/21/2016 12:00:00 AM",1,325,364
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/23/2016 12:00:00 AM",1,361,384
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/24/2016 12:00:00 AM",1,430,449
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/25/2016 12:00:00 AM",1,277,323
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/26/2016 12:00:00 AM",1,245,274
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/28/2016 12:00:00 AM",1,366,393
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/29/2016 12:00:00 AM",1,341,354
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"4/30/2016 12:00:00 AM",1,404,425
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/1/2016 12:00:00 AM",1,369,396
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/2/2016 12:00:00 AM",1,277,309
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/3/2016 12:00:00 AM",1,273,296
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/5/2016 12:00:00 AM",1,247,264
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/6/2016 12:00:00 AM",1,334,367
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/7/2016 12:00:00 AM",1,331,349
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/8/2016 12:00:00 AM",1,594,611
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/9/2016 12:00:00 AM",1,338,342
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/10/2016 12:00:00 AM",1,383,403
1503960366,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"5/11/2016 12:00:00 AM",1,285,306
